"longitude","latitude","landuse","mean_temp","mean_pres","site_id","MOCH","MOBL","LEWO","BBMW","Evergreen_forest","Open_shrub","Wood_sav","Sav","Grass","crop","urban"
-119.674671,37.717816,1,112.083335876465,78.25,1744,0,0,0,0,1,0,0,0,0,0,0
-119.6507263,38.6179435,10,68.6666641235352,45.3333320617676,1745,0,1,0,0,0,0,0,0,1,0,0
-119.6846226,38.6605306,8,68.0833358764648,47.4166679382324,1746,1,0,0,0,0,0,1,0,0,0,0
-119.64849,34.419959,13,158.33332824707,35.75,1748,0,0,0,0,0,0,0,0,0,0,1
-119.6102142,34.4388667,8,157.5,37.75,1749,0,0,0,0,0,0,1,0,0,0,0
-119.6324873,34.5195699,8,150.16667175293,49.75,1750,0,0,0,0,0,0,1,0,0,0,0
-119.62768,34.52812,8,148.75,50.75,1751,0,0,0,0,0,0,1,0,0,0,0
-119.6494869,34.7008977,1,91.5833358764648,65.9166641235352,1752,1,0,0,0,1,0,0,0,0,0,0
-119.6299124,35.557996,12,170.75,14.25,1753,0,0,0,0,0,0,0,0,0,1,0
-119.6486235,35.6158605,7,170.58332824707,14.4166669845581,1754,0,0,0,0,0,1,0,0,0,0,0
-119.6185183,35.7905578,10,172,14.0833330154419,1755,0,0,0,0,0,0,0,0,1,0,0
-119.6358372,35.8520653,7,172.33332824707,14.1666669845581,1756,0,0,0,0,0,1,0,0,0,0,0
-119.6448898,35.9344441,12,172.25,14.3333330154419,1757,0,0,0,0,0,0,0,0,0,1,0
-119.6478462,36.872769,10,168.66667175293,28.5833339691162,1758,0,1,0,0,0,0,0,0,1,0,0
-119.635894,37.039072,9,162.75,40.3333320617676,1759,0,0,0,0,0,0,0,1,0,0,0
-119.6388817,37.1665238,9,160.91667175293,45.0833320617676,1760,0,0,0,0,0,0,0,1,0,0,0
-119.626784,37.18144,9,160.5,46,1761,0,0,0,0,0,0,0,1,0,0,0
-119.6187973,37.30444,8,140.08332824707,68.5833358764648,1762,1,0,0,0,0,0,1,0,0,0,0
-119.6444929,37.3602999,8,139.33332824707,68.9166641235352,1763,0,0,0,0,0,0,1,0,0,0,0
-119.6313286,37.4983377,1,95.1666641235352,87.25,1764,0,0,0,0,1,0,0,0,0,0,0
-119.6427778,37.5286111,1,114,81.9166641235352,1765,1,1,0,0,1,0,0,0,0,0,0
-119.6027684,37.6626074,1,63.1666679382324,74.9166641235352,1766,0,0,0,0,1,0,0,0,0,0,0
-119.623057,37.679302,1,64.1666641235352,75.4166641235352,1767,0,0,1,0,1,0,0,0,0,0,0
-119.608218,37.736519,1,119.25,75.0833358764648,1768,0,0,0,0,1,0,0,0,0,0,0
-119.6233785,37.8424487,1,42.8333320617676,71,1769,1,0,0,0,1,0,0,0,0,0,0
-119.6218872,38.664067,10,41.3333320617676,58.5833320617676,1770,0,0,0,0,0,0,0,0,1,0,0
-119.6223028,38.6750343,10,37.5,60.5,1771,1,1,0,0,0,0,0,0,1,0,0
-119.575357,34.041033,7,148.83332824707,35.75,1772,0,0,0,0,0,1,0,0,0,0,0
-119.553317,34.410415,13,159.5,33.75,1773,0,0,0,0,0,0,0,0,0,0,1
-119.5908809,34.4514399,8,150.16667175293,48.8333320617676,1774,0,0,0,0,0,0,1,0,0,0,0
-119.5911893,34.5151233,8,146.66667175293,52.6666679382324,1775,0,0,0,0,0,0,1,0,0,0,0
-119.562893,34.535329,7,143.5,54.3333320617676,1776,0,0,0,0,0,1,0,0,0,0,0
-119.580515,35.760304,7,172,14.0833330154419,1777,0,0,0,0,0,1,0,0,0,0,0
-119.5757961,35.790317,7,172.25,14.1666669845581,1778,0,0,0,0,0,1,0,0,0,0,0
-119.5556259,35.8308966,7,172.16667175293,14.3333330154419,1779,0,0,0,0,0,1,0,0,0,0,0
-119.5501674,36.0388426,12,171.83332824707,15.25,1780,0,0,0,0,0,0,0,0,0,1,0
-119.5545959,36.1457764,7,170.91667175293,16.1666660308838,1781,0,0,0,0,0,1,0,0,0,0,0
-119.5671701,36.4418095,12,169.25,20.75,1782,0,0,0,0,0,0,0,0,0,1,0
-119.5856667,36.7841122,10,169.16667175293,28.1666660308838,1783,0,0,0,0,0,0,0,0,1,0,0
-119.58917,37.005014,10,165.25,38.25,1784,0,0,0,0,0,0,0,0,1,0,0
-119.5830739,37.027079,10,159.08332824707,48.25,1785,0,0,0,0,0,0,0,0,1,0,0
-119.5510662,37.0895551,9,165.41667175293,40.75,1786,1,0,0,0,0,0,0,1,0,0,0
-119.5508194,37.3120178,1,130.33332824707,73.9166641235352,1787,1,0,0,0,1,0,0,0,0,0,0
-119.5767725,37.3257549,1,129.16667175293,74.8333358764648,1788,0,0,0,0,1,0,0,0,0,0,0
-119.585495,37.4075828,1,102.416664123535,84.9166641235352,1789,1,0,0,0,1,0,0,0,0,0,0
-119.5603466,37.4495143,1,72.3333358764648,82,1790,1,0,0,0,1,0,0,0,0,0,0
-119.5998389,37.4901455,1,84.6666641235352,83.9166641235352,1791,1,0,0,0,1,0,0,0,0,0,0
-119.5859241,37.6688071,1,58.25,73.4166641235352,1792,1,0,0,0,1,0,0,0,0,0,0
-119.5831025,37.7175612,8,50.25,71.0833358764648,1793,0,1,0,0,0,0,1,0,0,0,0
-119.553346,37.743953,1,113.333335876465,71.8333358764648,1794,0,0,0,0,1,0,0,0,0,0,0
-119.5689511,37.8099789,1,43.25,68.5,1795,0,0,0,0,1,0,0,0,0,0,0
-119.5885888,37.8331595,10,57.4166679382324,67.25,1796,0,0,0,0,0,0,0,0,1,0,0
-119.5524448,38.3331735,8,56.8333320617676,48.9166679382324,1797,0,0,0,0,0,0,1,0,0,0,0
-119.510708,33.250069,10,146.16667175293,20.8333339691162,1798,0,0,0,0,0,0,0,0,1,0,0
-119.525091,33.271413,7,148.16667175293,19.9166660308838,1799,0,0,0,0,0,1,0,0,0,0,0
-119.54391,34.0220185,12,153.25,29.9166660308838,1800,0,0,0,0,0,0,0,0,0,1,0
-119.52592,34.41086,13,159.33332824707,34.3333320617676,1801,0,0,0,0,0,0,0,0,0,0,1
-119.5415369,34.4865101,8,145.83332824707,53.9166679382324,1802,0,0,0,0,0,0,1,0,0,0,0
-119.5463133,35.0163663,7,140.91667175293,43.1666679382324,1803,0,0,0,0,0,1,0,0,0,0,0
-119.545548,35.556533,7,171.58332824707,13.5833330154419,1804,0,0,0,0,0,1,0,0,0,0,0
-119.5454979,36.0399383,12,171.75,15.25,1805,0,0,0,0,0,0,0,0,0,1,0
-119.5106077,36.7025838,9,169.66667175293,27.5,1806,0,0,0,0,0,0,0,1,0,0,0
-119.5017946,36.7224859,9,169.91667175293,28.3333339691162,1807,0,0,0,0,0,0,0,1,0,0,0
-119.520541,36.916625,10,168.41667175293,34.8333320617676,1808,0,0,1,0,0,0,0,0,1,0,0
-119.5006996,37.0422299,9,159.25,50.4166679382324,1809,0,0,0,0,0,0,0,1,0,0,0
-119.5455194,37.0866281,9,161.58332824707,46.75,1810,0,0,0,0,0,0,0,1,0,0,0
-119.503282,37.148565,9,163.25,45.6666679382324,1811,0,0,0,0,0,0,0,1,0,0,0
-119.5098156,37.2315967,8,142.83332824707,66.0833358764648,1812,0,0,0,0,0,0,1,0,0,0,0
-119.5450687,37.3248505,1,128.33332824707,74.5,1813,1,0,0,0,1,0,0,0,0,0,0
-119.509935,37.390815,1,73.0833358764648,81.6666641235352,1814,1,0,0,0,1,0,0,0,0,0,0
-119.5121151,37.4415755,1,68.0833358764648,79.0833358764648,1815,1,0,0,0,1,0,0,0,0,0,0
-119.5331802,37.7458968,8,57.6666679382324,66.75,1816,0,0,0,0,0,0,1,0,0,0,0
-119.5039746,37.8125896,10,39.75,64.5833358764648,1817,1,0,0,0,0,0,0,0,1,0,0
-119.5070121,37.8455447,10,10.25,73.0833358764648,1818,1,1,0,0,0,0,0,0,1,0,0
-119.5365715,38.6687582,1,96.6666641235352,24.75,1819,0,0,0,0,1,0,0,0,0,0,0
-119.4854738,33.2554307,7,149.83332824707,18.75,1820,0,0,0,0,0,1,0,0,0,0,0
-119.4863901,35.8768369,12,172.25,14.75,1822,0,0,0,0,0,0,0,0,0,1,0
-119.48488,36.0584321,7,171.83332824707,16.1666660308838,1823,0,0,0,0,0,1,0,0,0,0,0
-119.461181,36.581527,13,169.5,25.25,1824,0,0,0,0,0,0,0,0,0,0,1
-119.4816613,36.6586939,12,169.91667175293,27.0833339691162,1825,0,0,1,0,0,0,0,0,0,1,0
-119.499812,36.723088,8,170.08332824707,28.3333339691162,1826,0,0,1,0,0,0,1,0,0,0,0
-119.463794,36.886146,10,166.41667175293,39.8333320617676,1827,0,0,1,0,0,0,0,0,1,0,0
-119.4771413,37.0003233,9,159.91667175293,50.0833320617676,1828,0,0,1,0,0,0,0,1,0,0,0
-119.4573069,37.0203381,8,145.25,64,1829,0,1,0,0,0,0,1,0,0,0,0
-119.4518915,37.1832306,8,144.91667175293,64.8333358764648,1830,1,0,0,0,0,0,1,0,0,0,0
-119.4823265,37.2203502,8,139.58332824707,68.5,1831,0,0,0,0,0,0,1,0,0,0,0
-119.46716,37.28941,1,88.75,83.0833358764648,1832,1,0,0,0,1,0,0,0,0,0,0
-119.4844991,37.4112438,8,61.25,78,1833,1,0,0,0,0,0,1,0,0,0,0
-119.4649458,37.4506726,1,70.25,76.0833358764648,1834,1,0,1,0,1,0,0,0,0,0,0
-119.4996323,37.8404353,10,32.75,64.9166641235352,1835,0,0,0,0,0,0,0,0,1,0,0
-119.4075465,34.3799694,8,154.33332824707,41.5833320617676,1837,0,0,0,0,0,0,1,0,0,0,0
-119.4028473,34.5280557,8,142.25,52.3333320617676,1838,0,0,0,0,0,0,1,0,0,0,0
-119.415939,34.715752,7,127.666664123535,49.0833320617676,1839,0,0,0,0,0,1,0,0,0,0,0
-119.402504,34.8198633,7,132.41667175293,46.4166679382324,1840,1,1,0,0,0,1,0,0,0,0,0
-119.4129109,34.9311193,7,123.5,48.0833320617676,1841,0,0,0,0,0,1,0,0,0,0,0
-119.4496465,36.762651,9,169.83332824707,31.6666660308838,1842,0,0,0,0,0,0,0,1,0,0,0
-119.4128036,36.7867416,9,169.66667175293,33.6666679382324,1843,0,0,0,0,0,0,0,1,0,0,0
-119.4198418,36.9135759,9,158.5,53.0833320617676,1844,0,0,0,0,0,0,0,1,0,0,0
-119.4106793,36.9634548,9,149.58332824707,61,1845,0,0,1,0,0,0,0,1,0,0,0
-119.4424324,37.0016986,8,144.5,64.3333358764648,1846,0,0,0,0,0,0,1,0,0,0,0
-119.4244594,37.0436803,8,135.83332824707,69.5,1847,0,0,0,0,0,0,1,0,0,0,0
-119.43565,37.12803,8,143.33332824707,65.8333358764648,1848,0,0,0,0,0,0,1,0,0,0,0
-119.42212,37.20817,1,116.666664123535,75.6666641235352,1849,1,0,0,0,1,0,0,0,0,0,0
-119.423099,37.297059,1,75.8333358764648,80.9166641235352,1850,1,0,0,0,1,0,0,0,0,0,0
-119.43521,37.323479,1,72.6666641235352,80.75,1851,1,0,0,0,1,0,0,0,0,0,0
-119.4165648,37.4876351,1,64.5833358764648,71.0833358764648,1852,1,0,0,0,1,0,0,0,0,0,0
-119.4058299,37.5705924,10,27.75,66.75,1853,1,0,0,0,0,0,0,0,1,0,0
-119.446688,37.8444863,10,40.25,59.9166679382324,1854,1,0,0,0,0,0,0,0,1,0,0
-119.4065079,38.1455892,8,46.5833320617676,47.1666679382324,1855,0,0,0,0,0,0,1,0,0,0,0
-119.449774,38.3083579,10,47.9166679382324,45.8333320617676,1856,0,0,0,0,0,0,0,0,1,0,0
-119.374704,34.505098,8,149.5,49.3333320617676,1857,0,0,0,0,0,0,1,0,0,0,0
-119.3570137,34.6060139,7,119.333335876465,50.25,1858,0,0,0,0,0,1,0,0,0,0,0
-119.3806601,34.7576212,7,129.91667175293,47.25,1859,0,0,0,0,0,1,0,0,0,0,0
-119.377924,34.907332,7,114.666664123535,50.3333320617676,1860,0,0,0,0,0,1,0,0,0,0,0
-119.383151,34.94384,7,129.83332824707,45.25,1861,0,0,0,0,0,1,0,0,0,0,0
-119.396924,34.9960769,7,157,33,1862,0,1,0,0,0,1,0,0,0,0,0
-119.3558553,35.3005866,7,176.91667175293,12.75,1863,0,0,0,0,0,1,0,0,0,0,0
-119.3639231,35.3328075,10,176.33332824707,12.6666669845581,1864,0,0,0,0,0,0,0,0,1,0,0
-119.3758535,35.9065191,12,173.16667175293,15.5,1865,0,0,0,0,0,0,0,0,0,1,0
-119.3799082,36.6112718,12,169.83332824707,27.9166660308838,1866,0,0,0,0,0,0,0,0,0,1,0
-119.368776,36.79483,10,158.08332824707,53.4166679382324,1867,0,0,0,0,0,0,0,0,1,0,0
-119.35081,36.82435,9,170.16667175293,37,1868,0,0,0,0,0,0,0,1,0,0,0
-119.3663532,36.9401475,9,162.33332824707,50.5,1869,0,0,0,0,0,0,0,1,0,0,0
-119.3655123,36.9855304,8,153.16667175293,59.1666679382324,1870,0,0,0,0,0,0,1,0,0,0,0
-119.3827629,37.0329806,8,132.16667175293,70.1666641235352,1871,0,0,0,0,0,0,1,0,0,0,0
-119.37693,37.10495,8,133.16667175293,69.3333358764648,1872,0,0,0,0,0,0,1,0,0,0,0
-119.3717,37.12601,8,137.25,67.5833358764648,1873,0,0,0,0,0,0,1,0,0,0,0
-119.379349,37.809128,10,20.3333339691162,62.6666679382324,1875,0,0,0,0,0,0,0,0,1,0,0
-119.3723593,38.0989716,10,5.25,66.3333358764648,1876,0,0,0,0,0,0,0,0,1,0,0
-119.3140125,34.3547919,8,156.66667175293,37.1666679382324,1878,0,0,0,0,0,0,1,0,0,0,0
-119.3092918,34.4290008,8,156.75,40.75,1880,0,0,0,0,0,0,1,0,0,0,0
-119.3094957,34.490296,8,153.25,46.1666679382324,1881,0,0,0,0,0,0,1,0,0,0,0
-119.302778,34.595073,8,123.333335876465,48.3333320617676,1882,0,0,0,0,0,0,1,0,0,0,0
-119.3270123,34.638902,8,79.5,67.25,1883,1,0,0,0,0,0,1,0,0,0,0
-119.3297625,34.6934267,7,128.5,46.9166679382324,1884,0,0,0,0,0,1,0,0,0,0,0
-119.3384743,34.9121179,10,128.58332824707,44.6666679382324,1885,1,1,0,0,0,0,0,0,1,0,0
-119.3289471,35.2358751,7,177.58332824707,13.3333330154419,1886,0,0,0,0,0,1,0,0,0,0,0
-119.303627,36.7888037,10,169.41667175293,39.5,1887,0,0,0,0,0,0,0,0,1,0,0
-119.33746,36.830516,9,169.5,38.9166679382324,1888,0,0,0,0,0,0,0,1,0,0,0
-119.32069,37.03624,8,123.833335876465,71.3333358764648,1889,0,0,0,0,0,0,1,0,0,0,0
-119.310236,37.0987291,1,93.8333358764648,79.1666641235352,1890,1,0,0,0,1,0,0,0,0,0,0
-119.34401,37.16726,8,124.583335876465,70.3333358764648,1891,0,0,0,0,0,0,1,0,0,0,0
-119.3412,37.491187,1,58,65.6666641235352,1892,1,0,0,0,1,0,0,0,0,0,0
-119.3166304,37.5373065,1,51.75,61.5833320617676,1893,0,0,0,0,1,0,0,0,0,0,0
-119.34606,37.78724,10,9.33333301544189,66.25,1894,1,1,0,0,0,0,0,0,1,0,0
-119.3495121,38.1555893,8,56,38.5833320617676,1895,0,0,0,0,0,0,1,0,0,0,0
-119.3419968,38.2691056,8,39.75,45.1666679382324,1896,0,0,0,0,0,0,1,0,0,0,0
-119.2542529,34.2127604,10,157.41667175293,28,1897,0,0,0,0,0,0,0,0,1,0,0
-119.2598104,34.2281387,10,157.83332824707,28.3333339691162,1898,0,0,0,0,0,0,0,0,1,0,0
-119.298965,34.283443,13,158.41667175293,30.1666660308838,1899,0,0,0,0,0,0,0,0,0,0,1
-119.266256,34.346817,12,156.25,36.5,1900,0,0,0,0,0,0,0,0,0,1,0
-119.2759252,34.4131278,8,157.16667175293,38.5,1901,0,0,0,0,0,0,1,0,0,0,0
-119.2754745,34.4525016,8,155.91667175293,42.9166679382324,1902,0,0,0,0,0,0,1,0,0,0,0
-119.2932308,34.5082453,8,150.66667175293,47.75,1903,0,0,0,0,0,0,1,0,0,0,0
-119.2895508,34.52353,8,139.33332824707,49.0833320617676,1904,0,0,0,0,0,0,1,0,0,0,0
-119.2594993,34.5798004,7,126,47.1666679382324,1905,0,0,0,0,0,1,0,0,0,0,0
-119.28943,34.656778,8,99.75,55.1666679382324,1906,0,0,0,0,0,0,1,0,0,0,0
-119.27748,34.84873,7,117.083335876465,46.6666679382324,1907,0,0,0,0,0,1,0,0,0,0,0
-119.2736721,35.2325801,7,179.58332824707,13.25,1908,0,1,0,0,0,1,0,0,0,0,0
-119.2759895,36.7729925,9,165.41667175293,46.6666679382324,1909,0,0,1,0,0,0,0,1,0,0,0
-119.296654,36.888668,9,165.75,47.75,1910,0,0,0,0,0,0,0,1,0,0,0
-119.2813,37.09558,1,92,78,1911,1,0,0,0,1,0,0,0,0,0,0
-119.27645,37.15795,1,82.6666641235352,78.5833358764648,1912,1,0,0,0,1,0,0,0,0,0,0
-119.260285,37.189433,1,104.083335876465,71.25,1913,1,0,0,0,1,0,0,0,0,0,0
-119.2543,37.36064,8,90.3333358764648,67.25,1914,1,1,0,0,0,0,1,0,0,0,0
-119.294045,37.463935,8,70.4166641235352,65.9166641235352,1915,1,0,0,0,0,0,1,0,0,0,0
-119.297134,37.510569,1,63.4166679382324,62.8333320617676,1916,1,0,0,0,1,0,0,0,0,0,0
-119.2778671,37.5285859,1,65.25,61.1666679382324,1917,1,0,0,0,1,0,0,0,0,0,0
-119.264836,37.676239,10,16.6666660308838,60.5,1918,0,0,0,0,0,0,0,0,1,0,0
-119.2672348,37.9669368,10,12.3333330154419,58.75,1919,0,1,0,1,0,0,0,0,1,0,0
-119.2876196,38.0101626,10,18,56.1666679382324,1920,0,0,0,0,0,0,0,0,1,0,0
-119.249556,34.219448,10,157.58332824707,28.0833339691162,1921,0,0,0,0,0,0,0,0,1,0,0
-119.220307,34.265531,13,157,30.5,1922,0,0,0,0,0,0,0,0,0,0,1
-119.234918,34.270194,13,157.41667175293,30.75,1923,0,0,0,0,0,0,0,0,0,0,1
-119.249344,34.36079,12,155.58332824707,39.1666679382324,1924,0,0,0,0,0,0,0,0,0,1,0
-119.22178,34.44413,12,155.91667175293,42.3333320617676,1925,0,0,0,0,0,0,0,0,0,1,0
-119.216734,34.4776533,8,150.5,46.8333320617676,1926,0,0,0,0,0,0,1,0,0,0,0
-119.2016602,34.5337124,8,129.33332824707,46.1666679382324,1927,0,0,0,0,0,0,1,0,0,0,0
-119.2258954,34.6619003,8,109.083335876465,49.4166679382324,1928,0,0,0,0,0,0,1,0,0,0,0
-119.2079258,34.8316298,1,57.75,76.6666641235352,1929,1,1,0,0,1,0,0,0,0,0,0
-119.2053938,35.3267504,7,180.5,13,1930,0,0,0,0,0,1,0,0,0,0,0
-119.2435737,35.7798511,13,175.41667175293,15.6666669845581,1931,0,0,0,0,0,0,0,0,0,0,1
-119.2286539,36.3502851,12,171.25,24.9166660308838,1932,0,0,0,0,0,0,0,0,0,1,0
-119.2056157,36.6840005,9,166.58332824707,45.25,1933,0,0,0,0,0,0,0,1,0,0,0
-119.2397411,36.7489145,9,161.25,53.9166679382324,1934,0,0,0,0,0,0,0,1,0,0,0
-119.217288,36.881545,9,157.91667175293,58.6666679382324,1935,0,0,0,0,0,0,0,1,0,0,0
-119.21703,37.00001,8,140.33332824707,63.3333320617676,1936,0,0,0,0,0,0,1,0,0,0,0
-119.2420006,37.0389414,1,135.5,65,1937,0,0,0,0,1,0,0,0,0,0,0
-119.226122,37.0853267,8,88.5,76.6666641235352,1938,1,0,0,0,0,0,1,0,0,0,0
-119.2018747,37.1623771,1,59.6666679382324,71.8333358764648,1939,1,0,0,0,1,0,0,0,0,0,0
-119.2360246,37.218118,8,69.0833358764648,75.5,1940,1,0,0,0,0,0,1,0,0,0,0
-119.216871,37.410527,1,72,64.0833358764648,1941,1,0,0,0,1,0,0,0,0,0,0
-119.2427167,37.5016091,8,71.0833358764648,60.8333320617676,1942,1,1,1,0,0,0,1,0,0,0,0
-119.21879,37.55944,10,67.8333358764648,56.1666679382324,1943,1,0,0,0,0,0,0,0,1,0,0
-119.2056942,37.9450436,8,44.4166679382324,42.5833320617676,1944,0,1,0,0,0,0,1,0,0,0,0
-119.2450047,38.0059697,10,21.3333339691162,52.5,1945,0,0,0,0,0,0,0,0,1,0,0
-119.2001533,38.0322253,12,42.5,41.1666679382324,1946,0,0,0,0,0,0,0,0,0,1,0
-119.2289706,38.1412641,10,46.0833320617676,38.25,1947,0,0,0,0,0,0,0,0,1,0,0
-119.2282033,38.2066567,10,62.4166679382324,27.5833339691162,1948,0,0,0,0,0,0,0,0,1,0,0
-119.1666624,34.1325621,10,155.58332824707,26,1950,0,0,0,0,0,0,0,0,1,0,0
-119.1960969,34.2608367,13,156.75,30.75,1951,0,0,0,0,0,0,0,0,0,0,1
-119.1736257,34.2870993,13,157.08332824707,32.0833320617676,1952,0,0,0,0,0,0,0,0,0,0,1
-119.1704607,34.4117337,8,143.91667175293,48.3333320617676,1953,0,0,0,0,0,0,1,0,0,0,0
-119.1745377,34.466284,7,150.83332824707,46.1666679382324,1954,0,0,0,0,0,1,0,0,0,0,0
-119.196167,34.514478,8,125.583335876465,46.5833320617676,1955,0,0,0,0,0,0,1,0,0,0,0
-119.1588306,34.559481,7,137.58332824707,44.5833320617676,1956,0,0,0,0,0,1,0,0,0,0,0
-119.16641,34.5845,7,128.41667175293,43.9166679382324,1957,0,0,0,0,0,1,0,0,0,0,0
-119.1549683,34.7297627,7,106.25,48.25,1958,0,0,0,0,0,1,0,0,0,0,0
-119.1597748,34.8526925,8,103.333335876465,49.9166679382324,1959,0,0,0,0,0,0,1,0,0,0,0
-119.1842902,34.9571752,10,153.91667175293,33.8333320617676,1960,0,0,0,0,0,0,0,0,1,0,0
-119.1847073,34.9912601,10,164.25,28.0833339691162,1961,0,0,0,0,0,0,0,0,1,0,0
-119.1576424,35.0839342,12,179.58332824707,16.5833339691162,1962,0,0,0,0,0,0,0,0,0,1,0
-119.1753075,35.7457275,12,177,16.25,1963,0,0,0,0,0,0,0,0,0,1,0
-119.1654396,36.3306327,12,171.75,26,1964,0,0,0,0,0,0,0,0,0,1,0
-119.19415,36.94303,8,132.66667175293,64.75,1965,0,0,0,0,0,0,1,0,0,0,0
-119.16538,37.00428,1,102.166664123535,71.25,1966,1,0,0,0,1,0,0,0,0,0,0
-119.18022,37.05416,1,83.1666641235352,76.5,1967,1,0,0,0,1,0,0,0,0,0,0
-119.1965103,37.0927045,10,64.0833358764648,74.9166641235352,1968,1,1,0,0,0,0,0,0,1,0,0
-119.19762,37.16229,1,60,71.25,1969,1,0,0,0,1,0,0,0,0,0,0
-119.152276,37.190879,1,56.8333320617676,66.8333358764648,1970,1,0,0,0,1,0,0,0,0,0,0
-119.1732478,37.2504632,1,70.4166641235352,69.6666641235352,1971,1,1,1,0,1,0,0,0,0,0,0
-119.1864824,37.3191534,1,45,61.1666679382324,1972,0,0,0,0,1,0,0,0,0,0,0
-119.1541529,37.3337144,1,53.9166679382324,60.25,1973,0,0,0,0,1,0,0,0,0,0,0
-119.18711,37.40424,8,71.6666641235352,62.4166679382324,1974,1,0,0,0,0,0,1,0,0,0,0
-119.1941929,37.8621151,10,16.9166660308838,54.25,1975,0,0,0,0,0,0,0,0,1,0,0
-119.1707611,37.8707882,1,44.5833320617676,42.5833320617676,1976,0,0,0,0,1,0,0,0,0,0,0
-119.1829525,37.9356442,10,52.4166679382324,39.25,1977,0,0,0,0,0,0,0,0,1,0,0
-119.1641092,37.9717748,10,21.5833339691162,49.1666679382324,1978,0,1,0,0,0,0,0,0,1,0,0
-119.1920471,38.0324082,12,42,41.1666679382324,1979,0,0,0,0,0,0,0,0,0,1,0
-119.1982572,38.0841578,10,34.5,43,1980,0,1,0,0,0,0,0,0,1,0,0
-119.1897286,38.1568959,10,53.75,32.1666679382324,1981,0,0,0,0,0,0,0,0,1,0,0
-119.186119,38.2663384,10,55.4166679382324,28.5833339691162,1982,0,0,0,0,0,0,0,0,1,0,0
-119.111495,34.1113782,13,155.58332824707,25.75,1983,0,1,0,0,0,0,0,0,0,0,1
-119.1273654,34.1484074,12,155.83332824707,26.0833339691162,1984,0,0,0,0,0,0,0,0,0,1,0
-119.1251398,34.2733696,13,157.58332824707,30,1986,1,0,0,0,0,0,0,0,0,0,1
-119.1396904,34.3350378,12,157.5,34.8333320617676,1987,0,0,0,0,0,0,0,0,0,1,0
-119.1339397,34.4499182,8,150.91667175293,45.9166679382324,1988,0,0,0,0,0,0,1,0,0,0,0
-119.1036,34.55765,8,136.75,43.1666679382324,1989,0,0,0,0,0,0,1,0,0,0,0
-119.14291,34.7222,7,101.333335876465,50.9166679382324,1990,0,0,0,0,0,1,0,0,0,0,0
-119.1458565,34.8141356,8,47.0833320617676,81.3333358764648,1991,1,0,0,0,0,0,1,0,0,0,0
-119.1007233,34.856355,8,90.75,55.75,1992,0,0,0,0,0,0,1,0,0,0,0
-119.1055727,35.3488314,13,183.5,13.4166669845581,1993,0,0,0,0,0,0,0,0,0,0,1
-119.1058077,36.735967,9,159.16667175293,58.1666679382324,1994,1,0,1,0,0,0,0,1,0,0,0
-119.1003799,36.8634161,9,170.33332824707,47.3333320617676,1995,0,0,0,0,0,0,0,1,0,0,0
-119.1178453,36.9981338,1,111.75,66,1996,0,0,0,0,1,0,0,0,0,0,0
-119.108093,37.022438,1,79.5,74.0833358764648,1997,1,0,0,0,1,0,0,0,0,0,0
-119.11308,37.07344,1,64.8333358764648,70.75,1998,1,0,0,0,1,0,0,0,0,0,0
-119.1041136,37.1515263,10,40.9166679382324,61.3333320617676,1999,1,0,0,0,0,0,0,0,1,0,0
-119.121631,37.269402,1,46.9166679382324,59.1666679382324,2000,1,0,0,0,1,0,0,0,0,0,0
-119.142062,37.283397,10,35.5833320617676,59.5833320617676,2001,1,0,0,0,0,0,0,0,1,0,0
-119.1285504,37.6923338,1,31.75,47.1666679382324,2002,0,0,0,0,1,0,0,0,0,0,0
-119.120288,37.7963695,8,59.3333320617676,40.4166679382324,2003,0,0,0,0,0,0,1,0,0,0,0
-119.1369599,37.8567225,10,48.75,40.8333320617676,2004,0,1,0,0,0,0,0,0,1,0,0
-119.1130214,37.8774806,10,60.6666679382324,36.6666679382324,2005,0,0,0,0,0,0,0,0,1,0,0
-119.1122675,37.9490956,10,60.3333320617676,34.3333320617676,2006,0,0,0,0,0,0,0,0,1,0,0
-119.1388321,37.9907514,8,70.8333358764648,32.25,2007,1,1,0,0,0,0,1,0,0,0,0
-119.1324358,38.0361233,10,65.0833358764648,30.5,2008,0,1,0,0,0,0,0,0,1,0,0
-119.0756178,34.0958849,12,156,25.9166660308838,2009,0,0,0,0,0,0,0,0,0,1,0
-119.0935349,34.1607528,10,156.16667175293,26.3333339691162,2010,0,0,0,0,0,0,0,0,1,0,0
-119.0632179,34.2387144,13,156.83332824707,31.25,2011,0,0,0,0,0,0,0,0,0,0,1
-119.0976334,34.3092708,7,159,31.8333339691162,2012,0,0,0,0,0,1,0,0,0,0,0
-119.0826559,34.3887084,7,157.58332824707,39.3333320617676,2014,0,0,0,0,0,1,0,0,0,0,0
-119.0834928,34.431691,8,155.91667175293,41.75,2015,0,0,0,0,0,0,1,0,0,0,0
-119.0792012,34.5107826,8,92.3333358764648,57.4166679382324,2016,0,0,0,0,0,0,1,0,0,0,0
-119.06881,34.56095,7,140.83332824707,42.4166679382324,2017,0,0,0,0,0,1,0,0,0,0,0
-119.0994851,34.8125804,8,74.6666641235352,65.75,2018,1,0,0,0,0,0,1,0,0,0,0
-119.084436,34.829539,8,84.3333358764648,59.75,2019,1,0,0,0,0,0,1,0,0,0,0
-119.0831977,35.0582978,12,179.5,17.9166660308838,2020,0,0,0,0,0,0,0,0,0,1,0
