COMMON_NAME,LATITUDE,LONGITUDE
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.7413563,-118.9588451
Black_backed_Woodpecker,37.7413563,-118.9588451
Black_backed_Woodpecker,37.739104,-118.9610767
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.604817,-119.0119726
Black_backed_Woodpecker,37.739104,-118.9610767
Black_backed_Woodpecker,37.7413563,-118.9588451
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.739104,-118.9610767
Black_backed_Woodpecker,37.674587,-118.989349
Black_backed_Woodpecker,37.674555,-118.989237
Black_backed_Woodpecker,37.739104,-118.9610767
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.73403,-118.96116
Black_backed_Woodpecker,37.73403,-118.96116
Black_backed_Woodpecker,37.73403,-118.96116
Black_backed_Woodpecker,37.6534936,-119.0007252
Black_backed_Woodpecker,37.73564,-118.9650986
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.73403,-118.96116
Black_backed_Woodpecker,37.7390386,-118.9642954
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.73403,-118.96116
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.7351238,-118.9688069
Black_backed_Woodpecker,37.7351238,-118.9688069
Black_backed_Woodpecker,37.7713325,-119.0378476
Black_backed_Woodpecker,37.7713325,-119.0378476
Black_backed_Woodpecker,37.769724,-119.037589
Black_backed_Woodpecker,37.769724,-119.037589
Black_backed_Woodpecker,37.7715289,-119.0369081
Black_backed_Woodpecker,37.772043,-119.016741
Black_backed_Woodpecker,37.772043,-119.016741
Black_backed_Woodpecker,37.7715276,-119.0383544
Black_backed_Woodpecker,37.767923,-119.038244
Black_backed_Woodpecker,37.769724,-119.037589
Black_backed_Woodpecker,37.7713378,-119.0372515
Black_backed_Woodpecker,37.772658,-119.036062
Black_backed_Woodpecker,37.772043,-119.016741
Black_backed_Woodpecker,37.771478,-119.0381259
Black_backed_Woodpecker,37.772043,-119.016741
Black_backed_Woodpecker,37.7707147,-119.0386891
Black_backed_Woodpecker,37.7713378,-119.0372515
Black_backed_Woodpecker,37.7716391,-119.0379381
Black_backed_Woodpecker,37.7707147,-119.0386891
Black_backed_Woodpecker,37.768158,-119.038133
Black_backed_Woodpecker,37.768394,-119.038111
Black_backed_Woodpecker,37.769724,-119.037589
Black_backed_Woodpecker,37.7713378,-119.0372515
Black_backed_Woodpecker,37.7695434,-119.036776
Black_backed_Woodpecker,37.769535,-119.036788
Black_backed_Woodpecker,37.7045539,-119.0642761
Black_backed_Woodpecker,37.674317,-118.999564
Black_backed_Woodpecker,37.674317,-118.999564
Black_backed_Woodpecker,37.770693,-119.037849
Black_backed_Woodpecker,37.674317,-118.999564
Black_backed_Woodpecker,37.7713932,-119.0375841
Black_backed_Woodpecker,37.7713932,-119.0375841
Black_backed_Woodpecker,37.7713932,-119.0375841
Black_backed_Woodpecker,37.6168129,-118.9985732
Black_backed_Woodpecker,37.76936,-119.0379
Black_backed_Woodpecker,37.76936,-119.0379
Black_backed_Woodpecker,37.76936,-119.0379
Black_backed_Woodpecker,37.612676,-119.025123
Black_backed_Woodpecker,37.76936,-119.0379
Black_backed_Woodpecker,37.770966,-119.039181
Black_backed_Woodpecker,39.4698601,-120.552206
Black_backed_Woodpecker,39.323,-120.60004
Black_backed_Woodpecker,39.4320829,-120.2423143
Black_backed_Woodpecker,39.3237329,-120.2379799
